Date,High,Low,Open,Close,Volume,Adj Close
2017-12-05,2648.719970703125,2627.72998046875,2639.780029296875,2629.570068359375,3539040000.0,2629.570068359375
2016-04-15,2083.219970703125,2076.31005859375,2083.10009765625,2080.72998046875,3701450000.0,2080.72998046875
2016-11-23,2204.719970703125,2194.510009765625,2198.550048828125,2204.719970703125,3418640000.0,2204.719970703125
2018-12-21,2504.409912109375,2408.550048828125,2465.3798828125,2416.6201171875,7609010000.0,2416.6201171875
2020-05-31,3049.169921875,2998.610107421875,3025.169921875,3044.31005859375,7275080000.0,3044.31005859375
2016-05-01,2073.85009765625,2052.280029296875,2071.820068359375,2065.300048828125,4704720000.0,2065.300048828125
2019-07-23,3005.89990234375,2988.56005859375,2994.739990234375,3005.469970703125,3313660000.0,3005.469970703125
2017-03-09,2369.080078125,2354.5400390625,2363.489990234375,2364.8701171875,3716340000.0,2364.8701171875
2019-08-12,2907.580078125,2873.139892578125,2907.070068359375,2882.699951171875,2851630000.0,2882.699951171875
2018-09-10,2886.929931640625,2875.93994140625,2881.389892578125,2877.1298828125,2731400000.0,2877.1298828125
2018-11-20,2669.43994140625,2631.52001953125,2654.60009765625,2641.889892578125,4357900000.0,2641.889892578125
2017-11-03,2588.419921875,2576.77001953125,2581.929931640625,2587.840087890625,3567710000.0,2587.840087890625
2018-01-27,2872.8701171875,2846.179931640625,2847.47998046875,2872.8701171875,3443230000.0,2872.8701171875
2020-03-19,2466.969970703125,2319.780029296875,2393.47998046875,2409.389892578125,7946710000.0,2409.389892578125
2017-12-11,2660.330078125,2651.469970703125,2652.18994140625,2659.989990234375,3091950000.0,2659.989990234375
2020-11-19,3585.219970703125,3543.840087890625,3559.409912109375,3581.8701171875,4347200000.0,3581.8701171875
2016-12-30,2253.580078125,2233.6201171875,2251.610107421875,2238.830078125,2670900000.0,2238.830078125
2018-05-22,2742.239990234375,2721.8798828125,2738.340087890625,2724.43994140625,3366310000.0,2724.43994140625
2015-12-29,2081.56005859375,2060.5400390625,2060.5400390625,2078.360107421875,2542000000.0,2078.360107421875
2018-08-30,2912.4599609375,2895.219970703125,2908.93994140625,2901.1298828125,2802180000.0,2901.1298828125
2015-12-20,2040.81005859375,2005.3299560546875,2040.81005859375,2005.550048828125,6683070000.0,2005.550048828125
2019-04-27,2939.8798828125,2917.56005859375,2925.81005859375,2939.8798828125,3248500000.0,2939.8798828125
2017-08-06,2480.0,2472.080078125,2476.8798828125,2476.830078125,3235140000.0,2476.830078125
2018-05-07,2683.35009765625,2664.699951171875,2680.340087890625,2672.6298828125,3237960000.0,2672.6298828125
2016-06-03,2104.070068359375,2085.360107421875,2104.070068359375,2099.1298828125,3627780000.0,2099.1298828125
2018-09-22,2940.909912109375,2927.110107421875,2936.760009765625,2929.669921875,5607610000.0,2929.669921875
2017-08-16,2474.929931640625,2463.860107421875,2468.6298828125,2468.110107421875,2953650000.0,2468.110107421875
2018-07-16,2801.18994140625,2793.389892578125,2797.360107421875,2798.429931640625,2812230000.0,2798.429931640625
2018-09-07,2883.81005859375,2864.1201171875,2868.260009765625,2871.679931640625,2946270000.0,2871.679931640625
2019-01-11,2596.27001953125,2577.39990234375,2588.110107421875,2596.260009765625,3434490000.0,2596.260009765625
2016-08-16,2186.239990234375,2178.139892578125,2186.239990234375,2178.14990234375,3196400000.0,2178.14990234375
2018-11-25,2647.550048828125,2631.090087890625,2633.360107421875,2632.56005859375,1651650000.0,2632.56005859375
2017-04-18,2348.35009765625,2334.5400390625,2342.530029296875,2342.18994140625,3269840000.0,2342.18994140625
2020-04-07,2756.889892578125,2657.669921875,2738.64990234375,2659.409912109375,7040720000.0,2659.409912109375
2019-05-14,2852.5400390625,2820.1201171875,2820.1201171875,2834.409912109375,3322720000.0,2834.409912109375
2016-05-18,2060.610107421875,2034.489990234375,2044.3800048828125,2047.6300048828125,4101320000.0,2047.6300048828125
2019-07-06,2994.030029296875,2967.969970703125,2984.25,2990.409912109375,2434210000.0,2990.409912109375
2018-11-01,2741.669921875,2708.85009765625,2717.580078125,2740.3701171875,4708420000.0,2740.3701171875
2017-12-29,2692.1201171875,2673.610107421875,2689.14990234375,2673.610107421875,2443490000.0,2673.610107421875
2016-11-25,2213.35009765625,2206.27001953125,2206.27001953125,2213.35009765625,1584600000.0,2213.35009765625
2018-10-15,2775.989990234375,2749.030029296875,2763.830078125,2750.7900390625,3300140000.0,2750.7900390625
2020-10-29,3341.050048828125,3259.820068359375,3277.169921875,3310.110107421875,4903070000.0,3310.110107421875
2019-02-17,2775.659912109375,2760.239990234375,2760.239990234375,2775.60009765625,3641370000.0,2775.60009765625
2016-07-11,2143.159912109375,2131.719970703125,2131.719970703125,2137.159912109375,3253340000.0,2137.159912109375
